TRAVEL_ID,recommend_result_place
a_a000777,"['청춘창고', '순천드라마촬영장', '송광사', '순천동천', '순천만습지', '순천푸드아트페스티벌', '순천만국가정원', '와온해변', '순천만습지 순천만갈대군락지', '낙안읍성민속마을']"
c_c009066,"['아라리오갤러리 천안', '태조산', '각원사', '천안어린이꿈누리터', '독립기념관', '아름다운정원화수목', '천안홍대용과학관', '독립기념관 단풍나무길', '소노벨천안 오션어드벤처', '천호저수지']"
c_c006210,"['현충사 충무공이순신기념관', '곡교천', '현충사', '신정호', '신정호관광단지', '온양온천랜드', '아산시시설관리공단 아산시생태곤충원', '공세리성당', '외암민속마을', '피나클랜드 수목원']"
c_c014395,"['담양온천', '딜라이트 담양', '담양메타세쿼이아랜드 어린이프로방스', '담양관방제림', '죽녹원', '베이커리밤마을', '해동문화예술촌', '소쇄원', '메타세쿼이아 가로수길', '메타프로방스']"
c_c014245,"['청춘창고', '송광사', '순천푸드아트페스티벌', '순천만국가정원', '순천만습지', '순천드라마촬영장', '순천동천', '와온해변', '순천만습지 순천만갈대군락지', '낙안읍성민속마을']"
c_c014426,"['화순군립석봉미술관', '화순국화향연', '세량제', '무등산양떼목장', '만연사', '화순고인돌유적', '화순고인돌공원']"
c_c005496,"['순천만습지', '순천드라마촬영장', '청춘창고', '순천동천', '송광사', '순천푸드아트페스티벌', '순천만국가정원', '와온해변', '순천만습지 순천만갈대군락지', '낙안읍성민속마을']"
c_c007627,"['전라북도교육청과학교육원', '금마서동공원', '무녀도', '익산 천만송이국화축제', '고우당', '익산미륵사지', '국립익산박물관 어린이박물관', '익산 교도소 세트장', '국립익산박물관', '군산시간여행마을']"
c_c000058,"['진주 레일바이크', '국립진주박물관', '남가람 공원', '부여 가림성', '강주연못', '촉석루', '경상남도수목원', '진양호공원', '호반전망대', '문산성당']"
c_c002060,"['단양패러마을', '단양다누리센터 아쿠아리움', '사인암', '새한서점', '비로봉', '도담삼봉', '단양강잔도', '온달동굴', '고수동굴', '소금정공원']"
c_c005205,"['한화생명이글스파크', '서대전공원', '테미오래', '성심당문화원', '대전오월드', '으능정이스카이로드', '테미공원', '대전근현대사전시관', '보문산공원']"
c_c006741,"['시루굴', '국립생태원 에코리움', '신성리갈대밭', '장항송림산림욕장', '홍원항', '춘장대해수욕장', '국립해양생물자원관 씨큐리움', '국립생태원', '장항스카이워크', '장항도시탐험역']"
c_c009145,"['선운산생태숲', '청농원', '상하농원', '고창고인돌박물관', '선운사', '고창읍성', '고창고인돌유적', '구시포해수욕장', '학원농장', '꽃객프로젝트']"
c_c002743,"['남천교', '전주한옥레일바이크', '세병공원', '전주천자전거길', '전주천', '전주역사박물관', '전주공예품전시관', '전라북도어린이창의체험관', '전주드림랜드', '전주난장']"
c_c001816,"['탄금대', '중앙탑공원 중원탑평리7층석탑', '청풍호반케이블카 비봉산역', '배론성지', '충주박물관', '충주호', '정방사', '제천 옥순봉 출렁다리', '중앙탑사적공원', '포레스트리솜 해브나인스파']"
c_c006124,"['백사장', '꽃지해수욕장', '안면도수목원', '방포해수욕장', '안면암', '파도리해식동굴', '연포해수욕장', '파도리해수욕장', '백화산', '만리포해수욕장']"
c_c000373,"['비로봉', '새한서점', '사인암', '단양다누리센터 아쿠아리움', '단양패러마을', '단양강잔도', '만천하스카이워크', '도담삼봉', '소금정공원', '온달동굴']"
a_a006465,"['삼길포항', '벌천포해수욕장', '간월암', '해미읍성', '웅도', '개심사']"
c_c011531,"['탄금대', '충주박물관', '중앙탑공원 중원탑평리7층석탑', '충주호', '중앙탑사적공원', '충주세계무술공원', '수안보족욕체험장', '활옥동굴', '석종사', '충주고구려비전시관']"
c_c004643,"['전주천', '전주천자전거길', '세병공원', '전주한옥레일바이크', '전주드림랜드', '남천교', '전라북도어린이창의체험관', '전주덕진공원', '전주역사박물관', '전주동물원']"
c_c011351,"['장태산자연휴양림 출렁다리', '장태산자연휴양림', '대전예술의전당', '대동하늘공원', '옛터민속박물관', '트래블라운지', '한밭수목원', '이응노미술관', '엑스포시민광장', '대전시립미술관']"
c_c005941,"['배론성지', '정방사', '청풍호반케이블카 비봉산역', '제천 옥순봉 출렁다리', '단양다누리센터 아쿠아리움', '비로봉', '청풍호반케이블카 물태리역', '청풍문화재단지', '포레스트리솜 해브나인스파', '비봉산']"
c_c003474,"['정방사', '제천 옥순봉 출렁다리', '배론성지', '비봉산', '청풍호반케이블카 비봉산역', '청풍호반케이블카 물태리역', '국립제천치유의숲', '비룡담저수지', '포레스트리솜 해브나인스파', '청풍호관광 모노레일']"
c_c010850,"['충주호', '충주세계무술공원', '탄금대', '충주박물관', '수안보족욕체험장', '중앙탑사적공원', '중앙탑공원 중원탑평리7층석탑', '충주고구려비전시관', '활옥동굴', '석종사']"
c_c012230,"['국립아시아문화전당 문화창조원', '여행자의zip', '증심사', '국립아시아문화전당', '5.18민주화운동기록관', '국립아시아문화전당 하늘마당', '전일빌딩245', '무등산 리프트모노레일', '지산유원지', '5.18민주광장']"
c_c011966,"['세병공원', '전라북도어린이창의체험관', '전주공예품전시관', '전주천자전거길', '전주드림랜드', '전주동물원', '남천교', '우리놀이터 마루달', '전주한옥레일바이크', '전주역사박물관']"
c_c000272,"['한국조폐공사 화폐박물관', '국립대전현충원', '장태산자연휴양림 출렁다리', '갑천근린공원', '엑스포다리', '엑스포과학공원', '유성온천공원 족욕체험장', '한밭수목원', '유성온천공원', '국립중앙과학관']"
c_c008843,"['함평엑스포공원', '대한민국국향대전', '돌머리해수욕장', '주포지구한옥전원마을']"
c_c011413,"['세종호수공원', '세종중앙공원', '금강보행교', '베어트리파크', '행정안전부 대통령기록관', '국립세종수목원']"
c_c011924,"['청풍호반케이블카 비봉산역', '배론성지', '정방사', '제천 옥순봉 출렁다리', '비봉산', '포레스트리솜 해브나인스파', '청풍호반케이블카 물태리역', '청풍문화재단지', '국립제천치유의숲', '청풍호관광 모노레일']"
c_c002444,"['전주천자전거길', '남천교', '전주천', '세병공원', '전주역사박물관', '전주한옥레일바이크', '우리놀이터 마루달', '경기전', '전주공예품전시관', '숲정이성지']"
c_c005632,"['세종호수공원', '금강보행교', '세종중앙공원', '국립세종수목원', '베어트리파크', '행정안전부 대통령기록관']"
c_c007706,"['경기전', '전주한옥마을', '전주천자전거길', '전주덕진공원', '전주천', '남천교', '세병공원', '전주공예품전시관', '전주한옥레일바이크', '전주드림랜드']"
c_c012136,"['대동하늘공원', '옛터민속박물관', '트래블라운지', '대청호', '만인산자연휴양림']"
c_c013525,"['화순국화향연', '화순군립석봉미술관', '세량제', '만연사', '화순고인돌유적', '무등산양떼목장', '화순고인돌공원']"
c_c002311,"['공주 무령왕릉과 왕릉원', '백제문화제 공주행사장', '금강신관공원', '연미산자연미술공원', '마곡사', '무령왕릉', '공산성', '미르섬', '국립공주박물관', '공주메타세콰이어숲길']"
c_c013776,"['전주천자전거길', '전주한옥레일바이크', '세병공원', '남천교', '전주천', '전주역사박물관', '전주덕진공원', '전라북도어린이창의체험관', '전주공예품전시관', '우리놀이터 마루달']"
c_c001407,"['금오도비렁길 3코스', '북한 반잠수정전시관', '큰끝등대', '사도', '싱싱게장마을', '향일암', '녹테마레', '소호동동다리', '여수낭만바다요트', '여수예술랜드']"
c_c007582,"['전주천자전거길', '전주천', '남천교', '세병공원', '경기전', '전주한옥레일바이크', '전주덕진공원', '전주공예품전시관', '전라북도어린이창의체험관', '전주드림랜드']"
c_c006845,"['장태산자연휴양림 출렁다리', '장태산자연휴양림', '대전예술의전당', '한밭수목원', '이응노미술관', '대전시립미술관', '엑스포시민광장', '대전곤충생태관', '남선공원', '둔산선사유적지']"
a_a006271,"['현충사 충무공이순신기념관', '신정호', '곡교천', '온양온천랜드', '신정호관광단지', '아산시시설관리공단 아산시생태곤충원', '피나클랜드 수목원', '공세리성당', '외암민속마을', '현충사']"
c_c012053,"['송광사', '순천푸드아트페스티벌', '순천만습지', '청춘창고', '순천만국가정원', '순천드라마촬영장', '순천동천', '순천만습지 순천만갈대군락지', '와온해변', '순천대학교 박물관']"
c_c009047,"['세병공원', '우리놀이터 마루달', '전주천', '경기전', '전주역사박물관', '전주한옥레일바이크', '전주천자전거길', '전주덕진공원', '남천교', '전주공예품전시관']"
c_c003853,"['금강보행교', '세종중앙공원', '세종호수공원', '베어트리파크', '행정안전부 대통령기록관', '국립세종수목원']"
c_c001362,"['배론성지', '포레스트리솜 해브나인스파', '청풍호반케이블카 비봉산역', '제천 옥순봉 출렁다리', '청풍문화재단지', '청풍호관광 모노레일', '청풍호반케이블카 물태리역', '정방사', '비봉산', '국립제천치유의숲']"
c_c008987,"['갑천근린공원', '한국조폐공사 화폐박물관', '엑스포다리', '국립대전현충원', '엑스포과학공원', '유성온천공원 족욕체험장', '대전엑스포아쿠아리움', '국립중앙과학관', '유성국화축제', '유성온천공원']"
c_c002502,"['백사장', '연포해수욕장', '방포해수욕장', '학암포해수욕장', '안면도수목원', '꽃게다리', '아일랜드 리솜', '만리포해수욕장', '꽃지해수욕장', '파도리해식동굴']"
c_c002243,"['전주천자전거길', '남천교', '전주천', '전주한옥레일바이크', '세병공원', '전주역사박물관', '한국도로공사 전주수목원', '전주드림랜드', '전주공예품전시관', '전라북도어린이창의체험관']"
c_c009488,"['백련사', '강진만춤추는갈대축제', '가우도', '강진만생태공원']"
c_c005125,"['전주천자전거길', '세병공원', '전주천', '전라북도어린이창의체험관', '남천교', '전주한옥레일바이크', '전주드림랜드', '전주역사박물관', '전주공예품전시관', '색동저고리']"
c_c002797,"['장태산자연휴양림', '대전예술의전당', '장태산자연휴양림 출렁다리', '한밭수목원', '이응노미술관', '엑스포시민광장', '대전시립미술관', '대전곤충생태관', '둔산선사유적지', '남선공원']"
c_c004031,"['순천드라마촬영장', '송광사', '청춘창고', '순천동천', '순천만습지 순천만갈대군락지', '순천만습지', '와온해변', '순천푸드아트페스티벌', '순천조례호수공원', '순천만국가정원']"
c_c009007,"['아산시시설관리공단 아산시생태곤충원', '곡교천', '현충사 충무공이순신기념관', '신정호', '현충사', '온양온천랜드', '신정호관광단지', '피나클랜드 수목원', '외암민속마을', '공세리성당']"
c_c003315,"['시루굴', '국립생태원 에코리움', '장항송림산림욕장', '신성리갈대밭', '국립생태원', '장항도시탐험역', '국립해양생물자원관 씨큐리움', '장항스카이워크', '개화예술공원', '홍원항']"
c_c008859,"['상당산성', '국립청주박물관', '청남대', '수암골', '국립현대미술관 청주', '추정리메밀밭', '대청댐전망대', '명암저수지', '미동산수목원', '용두사지철당간']"
c_c002986,"['청농원', '부안청자박물관', '담양온천', '무녀도', '상하농원', '하섬전망대', '변산반도국립공원', '고창고인돌박물관', '선운사', '대장봉']"
c_c004314,"['익산 천만송이국화축제', '전라북도교육청과학교육원', '익산미륵사지', '국립익산박물관 어린이박물관', '미륵사지석탑', '국립익산박물관', '금마서동공원', '익산 교도소 세트장', '아가페정양원', '익산보석박물관']"
c_c003135,"['문경에코랄라', '국립청주박물관', '문경새재도립공원', '상당산성', '문경새재오픈세트장', '황태마을', '단산모노레일', '청남대', '수암골', '추정리메밀밭']"
c_c001835,"['금산사', '벽골제', '김제지평선축제']"
c_c012319,"['공주 무령왕릉과 왕릉원', '연미산자연미술공원', '마곡사', '백제문화제 공주행사장', '공산성', '미르섬', '공주한옥마을', '공주메타세콰이어숲길', '금강신관공원', '계룡산 천정탐방지원센터']"
c_c011641,"['담양온천', '딜라이트 담양', '담양관방제림', '담양메타세쿼이아랜드 어린이프로방스', '해동문화예술촌', '죽녹원', '베이커리밤마을', '소쇄원', '메타세쿼이아 가로수길', '메타프로방스']"
c_c005708,"['천안어린이꿈누리터', '각원사', '태조산', '아라리오갤러리 천안', '아름다운정원화수목', '독립기념관', '천안홍대용과학관', '독립기념관 단풍나무길', '유관순열사유적지', '천호저수지']"
a_a012449,"['청풍호반케이블카 비봉산역', '제천 옥순봉 출렁다리', '정방사', '청풍호관광 모노레일', '배론성지', '단양다누리센터 아쿠아리움', '새한서점', '포레스트리솜 해브나인스파', '청풍문화재단지', '의림지파크랜드']"
c_c012828,"['북한 반잠수정전시관', '금오도비렁길 3코스', '순천만습지', '송광사', '순천드라마촬영장', '향일암', '순천푸드아트페스티벌', '순천동천', '순천만국가정원', '큰끝등대']"
c_c014392,"['송광사', '순천만습지', '순천푸드아트페스티벌', '청춘창고', '순천동천', '순천만국가정원', '순천드라마촬영장', '낙안읍성민속마을', '순천만습지 순천만갈대군락지', '와온해변']"
c_c011229,"['세병공원', '전주천', '전주천자전거길', '남천교', '전주한옥레일바이크', '전주드림랜드', '전주동물원', '한국도로공사 전주수목원', '전라북도어린이창의체험관', '우리놀이터 마루달']"
c_c001873,"['전주천자전거길', '전주천', '전라북도어린이창의체험관', '전주드림랜드', '남천교', '전주한옥레일바이크', '세병공원', '완판본문화관', '전주동물원', '전주역사박물관']"
c_c008808,"['갑천근린공원', '한국조폐공사 화폐박물관', '엑스포다리', '국립대전현충원', '국립중앙과학관', '대전컨벤션센터', '유성온천공원', '엑스포과학공원', '유성국화축제', '유성온천공원 족욕체험장']"
c_c010947,"['현충사 충무공이순신기념관', '곡교천', '아산시시설관리공단 아산시생태곤충원', '신정호', '온양온천랜드', '신정호관광단지', '외암민속마을', '현충사', '피나클랜드 수목원', '공세리성당']"
c_c009358,"['국립제천치유의숲', '청풍호반케이블카 비봉산역', '비봉산', '배론성지', '포레스트리솜 해브나인스파', '정방사', '제천 옥순봉 출렁다리', '청풍문화재단지', '청풍호반케이블카 물태리역', '청풍호관광 모노레일']"
c_c014332,"['익산 천만송이국화축제', '익산미륵사지', '전라북도교육청과학교육원', '미륵사지석탑', '국립익산박물관', '국립익산박물관 어린이박물관', '금마서동공원', '익산 교도소 세트장', '아가페정양원', '익산보석박물관']"
d_d006707,"['탄금대', '충주박물관', '충주호', '중앙탑사적공원', '충주세계무술공원', '중앙탑공원 중원탑평리7층석탑', '수안보족욕체험장', '석종사', '활옥동굴', '충주고구려비전시관']"
c_c013920,"['현충사 충무공이순신기념관', '신정호', '아산시시설관리공단 아산시생태곤충원', '온양온천랜드', '현충사', '신정호관광단지', '곡교천', '공세리성당', '피나클랜드 수목원', '외암민속마을']"
c_c001282,"['금오도비렁길 3코스', '녹테마레', '북한 반잠수정전시관', '큰끝등대', '돌산대교', '사도', '소호동동다리', '향일암', '유월드루지테마파크', '싱싱게장마을']"
c_c012479,"['전주천자전거길', '전주천', '세병공원', '전주역사박물관', '경기전', '우리놀이터 마루달', '전주덕진공원', '전주동물원', '전라북도어린이창의체험관', '전주드림랜드']"
c_c001739,"['금오도비렁길 3코스', '사도', '북한 반잠수정전시관', '큰끝등대', '녹테마레', '향일암', '고소동천사벽화골목', '유월드 다이노밸리', '여수낭만바다요트', '싱싱게장마을']"
c_c011725,"['전주천자전거길', '전주한옥레일바이크', '전주천', '전주역사박물관', '세병공원', '남천교', '전주드림랜드', '전라북도어린이창의체험관', '전주공예품전시관', '한국도로공사 전주수목원']"
c_c000450,"['금오도비렁길 3코스', '북한 반잠수정전시관', '고소동천사벽화골목', '큰끝등대', '라마다 여수해상짚트랙', '녹테마레', '소호동동다리', '유월드 다이노밸리', '싱싱게장마을', '여수세계박람회 빅오']"
c_c002781,"['부안청자박물관', '하섬전망대', '내소사', '변산반도국립공원', '격포항', '부안누에타운', '변산해수욕장', '새만금환경생태단지', '채석강', '격포해수욕장']"
c_c004552,"['강경미내다리', '현충사 충무공이순신기념관', '탑정호 출렁다리', '딸기향농촌테마공원', '강경성지성당', '돈암서원', '신정호관광단지', '신정호', '곡교천', '현충사']"
c_c004072,"['전라북도119안전체험관', '옥정호출렁다리', '임실치즈테마파크', '대리만족힐리지 농촌체험휴양마을', '임실n치즈축제']"
c_c002591,"['청농원', '고창고인돌박물관', '상하농원', '선운사', '선운산생태숲', '고창읍성', '고창고인돌유적', '동호해수욕장', '구시포해수욕장', '학원농장']"
c_c002099,"['금오도비렁길 3코스', '사도', '향일암', '큰끝등대', '북한 반잠수정전시관', '유월드루지테마파크', '싱싱게장마을', '여수낭만바다요트', '녹테마레', '소호동동다리']"
c_c005379,"['현충사 충무공이순신기념관', '신정호', '아산시시설관리공단 아산시생태곤충원', '신정호관광단지', '곡교천', '현충사', '공세리성당', '온양온천랜드', '외암민속마을', '피나클랜드 수목원']"
c_c005696,"['전주천자전거길', '전주천', '전주한옥레일바이크', '남천교', '전주역사박물관', '세병공원', '전라북도어린이창의체험관', '숲정이성지', '팔복예술공장', '전주공예품전시관']"
c_c003330,"['금오도비렁길 3코스', '북한 반잠수정전시관', '큰끝등대', '청춘창고', '순천푸드아트페스티벌', '순천동천', '여수낭만바다요트', '송광사', '싱싱게장마을', '유월드루지테마파크']"
c_c003638,"['전주천자전거길', '전주천', '남천교', '전주한옥레일바이크', '세병공원', '전주역사박물관', '전라북도어린이창의체험관', '경기전', '전주드림랜드', '우리놀이터 마루달']"
c_c003253,"['안면도수목원', '안면암', '연포해수욕장', '백사장', '꽃지해수욕장', '방포해수욕장', '학암포해수욕장', '파도리해식동굴', '아일랜드 리솜', '꽃게다리']"
c_c001152,"['수원시립 아이파크미술관', '서울대학교 수원수목원', '경수갤러리', '수원탑동시민농장', '플라잉수원', '광교호수공원', '용연', '수원화성 연무대 관광안내소', '방화수류정', '수원화성']"
c_c011842,"['담양온천', '딜라이트 담양', '담양메타세쿼이아랜드 어린이프로방스', '해동문화예술촌', '담양관방제림', '죽녹원', '베이커리밤마을', '담양호국민관광단지', '소쇄원', '메타프로방스']"
c_c008783,"['청풍호반케이블카 비봉산역', '새한서점', '배론성지', '정방사', '포레스트리솜 해브나인스파', '국립제천치유의숲', '제천 옥순봉 출렁다리', '비봉산', '단양다누리센터 아쿠아리움', '비로봉']"
c_c009017,"['장태산자연휴양림 출렁다리', '장태산자연휴양림', '대전예술의전당', '한밭수목원', '대전시립미술관', '엑스포시민광장', '이응노미술관', '대전곤충생태관', '둔산선사유적지', '남선공원']"
c_c008659,"['비로봉', '새한서점', '사인암', '단양다누리센터 아쿠아리움', '도담삼봉', '만천하스카이워크', '단양강잔도', '단양패러마을', '온달동굴', '구인사']"
c_c010917,"['태조산', '아름다운정원화수목', '천안어린이꿈누리터', '각원사', '천안홍대용과학관', '독립기념관 단풍나무길', '아라리오갤러리 천안', '유관순열사 생가', '독립기념관', '유관순열사유적지']"
c_c004555,"['북한 반잠수정전시관', '사도', '금오도비렁길 3코스', '큰끝등대', '오동도', '향일암', '여수낭만바다요트', '여수해상케이블카', '녹테마레', '소호동동다리']"
c_c008693,"['부여 가림성', '정림사지박물관 정림사지5층석탑', '궁남지', '부소산성', '구드래나루터', '정림사지박물관', '낙화암', '성흥산 사랑나무', '국립부여박물관', '구드래조각공원']"
c_c004401,"['금오도비렁길 3코스', '북한 반잠수정전시관', '여수낭만바다요트', '고소동천사벽화골목', '큰끝등대', '향일암', '유월드 다이노밸리', '사도', '유월드루지테마파크', '전라남도해양수산과학관']"
c_c000743,"['백사장', '꽃지해수욕장', '연포해수욕장', '안면도수목원', '방포해수욕장', '꽃게다리', '개화예술공원', '안면암', '아일랜드 리솜', '학암포해수욕장']"
c_c003108,"['금오도비렁길 3코스', '북한 반잠수정전시관', '향일암', '고소동천사벽화골목', '큰끝등대', '녹테마레', '청춘창고', '돌산대교', '순천푸드아트페스티벌', '여수낭만바다요트']"
c_c001363,"['무주덕유산리조트 관광곤도라', '덕유산', '향로봉', '무주반딧불축제', '덕유산 향적봉', '덕유산국립공원', '무주반디랜드 무주곤충박물관', '라제통문', '태권도원', '적상산전망대']"
c_c008953,"['상당산성', '국립청주박물관', '청남대', '수암골', '국립현대미술관 청주', '추정리메밀밭', '명암저수지', '대청댐전망대', '미동산수목원', '용두사지철당간']"
c_c013785,"['장태산자연휴양림 출렁다리', '대전예술의전당', '장태산자연휴양림', '한밭수목원', '이응노미술관', '엑스포시민광장', '대전시립미술관', '대전곤충생태관', '둔산선사유적지', '남선공원']"
c_c003734,"['큰끝등대', '금오도비렁길 3코스', '유월드 다이노밸리', '북한 반잠수정전시관', '녹테마레', '소호동동다리', '오동도', '고소동천사벽화골목', '향일암', '여수낭만바다요트']"
c_c011677,"['현충사 충무공이순신기념관', '곡교천', '신정호관광단지', '신정호', '아산시시설관리공단 아산시생태곤충원', '온양온천랜드', '현충사', '외암민속마을', '공세리성당', '피나클랜드 수목원']"
c_c009687,"['전주천', '전주역사박물관', '전주천자전거길', '전주한옥레일바이크', '남천교', '세병공원', '전라북도어린이창의체험관', '전주덕진공원', '경기전', '우리놀이터 마루달']"
c_c002895,"['백사장', '안면도수목원', '방포해수욕장', '연포해수욕장', '꽃지해수욕장', '학암포해수욕장', '만리포해수욕장', '파도리해식동굴', '아일랜드 리솜', '백화산']"
c_c014404,"['현충사 충무공이순신기념관', '곡교천', '아산시시설관리공단 아산시생태곤충원', '신정호', '온양온천랜드', '공세리성당', '현충사', '신정호관광단지', '피나클랜드 수목원', '외암민속마을']"
c_c008934,"['목포자연사박물관', '국립해양문화재연구소 목포해양유물전시관', '유달산', '노적봉', '목포해상케이블카 고하도승강장', '서산동 시화골목', '평화광장', '목포해상케이블카 북항승강장', '목포 갓바위', '성옥기념관']"
c_c001846,"['전주천자전거길', '전주한옥레일바이크', '남천교', '전주천', '전주역사박물관', '세병공원', '전라북도어린이창의체험관', '우리놀이터 마루달', '전주공예품전시관', '전주동물원']"
c_c001759,"['삼길포항', '간월암', '벌천포해수욕장', '해미읍성', '웅도', '개심사']"
c_c001049,"['전주천', '전주천자전거길', '세병공원', '전주한옥레일바이크', '남천교', '전주역사박물관', '우리놀이터 마루달', '경기전', '전주공예품전시관', '전주드림랜드']"
c_c014360,"['신리성지', '삼선산수목원', '합덕성당', '아미미술관', '삽교호관광지', '왜목마을해수욕장', '삽교호 놀이동산', '왜목마을', '장고항']"
c_c001781,"['광주패밀리랜드', '무등산', '국립광주박물관', '무등산국립공원', '전남대학교 광주캠퍼스', '광주시립미술관', '국립광주과학관', '무등산국립공원사무소 원효분소', '광주호호수생태원']"
c_c011624,"['태조산', '천안어린이꿈누리터', '아름다운정원화수목', '천안홍대용과학관', '각원사', '아라리오갤러리 천안', '독립기념관 단풍나무길', '독립기념관', '유관순열사 생가', '유관순열사유적지']"
c_c009527,"['남천교', '전주천자전거길', '전주한옥레일바이크', '전주천', '세병공원', '전주역사박물관', '우리놀이터 마루달', '전주덕진공원', '안마족욕카페전망', '전주공예품전시관']"
c_c009935,"['전주한옥레일바이크', '남천교', '세병공원', '전주천자전거길', '전주천', '전주역사박물관', '전라북도어린이창의체험관', '전주공예품전시관', '우리놀이터 마루달', '전주드림랜드']"
c_c013178,"['익산 천만송이국화축제', '국립익산박물관 어린이박물관', '익산미륵사지', '전라북도교육청과학교육원', '금마서동공원', '익산 교도소 세트장', '국립익산박물관', '아가페정양원', '미륵사지석탑', '익산보석박물관']"
c_c011664,"['비로봉', '새한서점', '사인암', '단양다누리센터 아쿠아리움', '단양강잔도', '도담삼봉', '단양패러마을', '만천하스카이워크', '온달동굴', '구인사']"
c_c014424,"['세병공원', '전주천자전거길', '전주한옥레일바이크', '전주덕진공원', '전주천', '연화정도서관', '전주한옥마을', '숲정이성지', '전라북도어린이창의체험관', '전주동물원']"
c_c009387,"['수옥폭포', '괴산자연드림파크', '산막이옛길', '은행나무길', '문광저수지', '화양구곡']"
c_c013342,"['부안청자박물관', '하섬전망대', '변산반도국립공원', '격포항', '격포해수욕장', '내소사', '채석강', '변산해수욕장', '새만금환경생태단지', '부안누에타운']"
c_c004046,"['국립예산치유의숲', '아그로랜드 태신목장', '스플라스 리솜', '스플라스 워터파크', '수덕사', '예산장터삼국축제', '내포보부상촌', '예당호출렁다리', '추사김정희선생고택', '의좋은형제공원']"
c_c002191,"['금오도비렁길 3코스', '북한 반잠수정전시관', '싱싱게장마을', '큰끝등대', '사도', '여수세계박람회 빅오', '여수예술랜드', '녹테마레', '돌산공원', '소호동동다리']"
c_c001797,"['무녀도', '고우당', '대장봉', '새만금방조제', '군산시간여행 관광안내소', '야미도', '선유도', '여미랑', '말랭이마을', '일제강점기 군산역사관']"
c_c011970,"['탄금대', '충주호', '중앙탑공원 중원탑평리7층석탑', '충주박물관', '수안보족욕체험장', '충주세계무술공원', '중앙탑사적공원', '석종사', '충주고구려비전시관', '활옥동굴']"
c_c009483,"['전주천자전거길', '전주천', '세병공원', '남천교', '전주한옥레일바이크', '전주공예품전시관', '전주역사박물관', '전라북도어린이창의체험관', '전주드림랜드', '한국도로공사 전주수목원']"
c_c011696,"['공주 무령왕릉과 왕릉원', '연미산자연미술공원', '마곡사', '백제문화제 공주행사장', '공산성', '무령왕릉', '금강신관공원', '공주메타세콰이어숲길', '국립공주박물관', '계룡산 천정탐방지원센터']"
c_c012224,"['목포자연사박물관', '서산동 시화골목', '국립해양문화재연구소 목포해양유물전시관', '유달산', '목포해상케이블카 북항승강장', '노적봉', '목포 갓바위', '목포해상케이블카 고하도승강장', '평화광장', '성옥기념관']"
c_c003388,"['세병공원', '전주천자전거길', '남천교', '전주천', '전주한옥레일바이크', '전라북도어린이창의체험관', '전주동물원', '전주역사박물관', '전주드림랜드', '전주공예품전시관']"
c_c005600,"['청농원', '상하농원', '고창고인돌박물관', '선운산생태숲', '선운사', '고창읍성', '학원농장', '동호해수욕장', '고창모양성제', '고창고인돌유적']"
c_c004546,"['무녀도', '여미랑', '새만금방조제', '신흥동일본식가옥', '일제강점기 군산역사관', '말랭이마을', '군산시간여행 관광안내소', '고우당', '선유도', '옥녀교차로']"
c_c014282,"['공주 무령왕릉과 왕릉원', '백제문화제 공주행사장', '연미산자연미술공원', '마곡사', '공주메타세콰이어숲길', '공산성', '금강신관공원', '미르섬', '황새바위성지', '무령왕릉']"
c_c013347,"['남천교', '전주천자전거길', '전주천', '세병공원', '전주한옥레일바이크', '전주역사박물관', '경기전', '전주드림랜드', '전주공예품전시관', '전라북도어린이창의체험관']"
c_c008991,"['공주 무령왕릉과 왕릉원', '마곡사', '무령왕릉', '연미산자연미술공원', '공산성', '금강신관공원', '미르섬', '석장리박물관', '국립공주박물관', '공주메타세콰이어숲길']"
c_c012857,"['송광사', '순천동천', '순천만습지', '순천푸드아트페스티벌', '순천만국가정원', '와온해변', '청춘창고', '순천만습지 순천만갈대군락지', '순천드라마촬영장', '낙안읍성민속마을']"
c_c011567,['곡성섬진강기차마을']
c_c002849,"['연포해수욕장', '꽃지해수욕장', '안면도수목원', '태안빛축제', '파도리해식동굴', '백사장', '방포해수욕장', '아일랜드 리솜', '안면암', '학암포해수욕장']"
c_c006351,"['정방사', '배론성지', '청풍호반케이블카 비봉산역', '제천 옥순봉 출렁다리', '비봉산', '청풍호반케이블카 물태리역', '청풍문화재단지', '포레스트리솜 해브나인스파', '청풍호관광 모노레일', '의림지']"
c_c005046,"['입암저수지', '2022계룡세계군문화엑스포']"
c_c001333,"['신정호', '현충사 충무공이순신기념관', '곡교천', '신정호관광단지', '아산시시설관리공단 아산시생태곤충원', '현충사', '온양온천랜드', '공세리성당', '피나클랜드 수목원', '외암민속마을']"
c_c000192,"['목포자연사박물관', '금오도비렁길 3코스', '북한 반잠수정전시관', '국립해양문화재연구소 목포해양유물전시관', '목포해상케이블카 북항승강장', '공룡알해변', '세연정', '여수해상케이블카', '완도정도리구계등', '향일암']"
c_c010977,"['한화생명이글스파크', '서대전공원', '테미오래', '대전오월드', '성심당문화원', '으능정이스카이로드', '보문산공원', '테미공원', '대전근현대사전시관']"
c_c008878,"['딸기향농촌테마공원', '탑정호 출렁다리', '공주 무령왕릉과 왕릉원', '강경미내다리', '백제문화제 공주행사장', '마곡사', '연미산자연미술공원', '미스터션샤인스튜디오 매표소', '공산성', '돈암서원']"
